sentences 	 labels
Never really knows what it wants to be, and is generally content to be a black comedy, drama, or melodrama. 	 0
This person can easily soothe and break your heart with a single stroke. 	 1
This film is about a legal battle in Ireland over a man's right to raise his own children. The man, who is not identified in the film, has been trying to have his children for years, but has been denied access to the 	 1
Possibly referring to the current "caddyshack" generation, those 24-and-unders who are looking for their own take on the game of golf may need to keep looking. 	 0
Sadly, Wayne hasn't progressed as nicely as Gary. 	 0
The story follows a group of people as they go through their everyday lives, only to have everything go wrong. For example, one day, a storm knocks out power to their house, and the group has to find ways to survive without it 	 0
 of themThe ideas of revolution # 9 are more compelling than the execution of them. 	 0
There is a lot of speculation and conspiracy theories about broomfield, regardless of how dresses it up. Whether it's a result of all the information already being out there or just the way things are written, it seems to be a common trend 	 0
 visually, this film is a giant step backward for director Quentin Tarantino. It's unimaginative, poorly composed, and poorly edited. It's also very unenlightening and poorly written. Overall, it's a very poor experience. 	 0
Imagine a film without any passion or politics, or without beauty or humor. It would be a glum, numb experience. 	 0
really bad 	 0
Although it tries to be much more, it's really just another major league. 	 0
It would be hard to believe that the screenwriter responsible for one of the worst movies of one year would direct a similarly dismal film the following year. 	 0
The entire movie establishes a wonderfully creepy atmosphere. 	 1
The director, elie Chouraqui, has a sense of what's happening in the world and knew that he had to document the chaos of war in a way that would entertain and/or sadden viewers. However, he knows 	 0
This movie is so insecure about its capacity to excite that it churns out two flagrantly fake thunderstorms to underscore the action. 	 0
If I want to listen to music, I'll buy the soundtrack. 	 0
This movie has the usual impossible stunts, but it has just as many scenes that are lean and tough enough to fit in any modern action movie. 	 1
Some films feel more like American action movies than Bruckheimer-esque films. For example, "Mission: Impossible" feels like an American action movie whereas "The Bourne Ultimatum" feels more like a Bruckheimer-esque 	 0
Since starting as a filmmaker, I've seen a lot of improvement in the way that they work. Their work is more efficient and they seem to be getting better at what they do. 	 1
This dark comedy is full of sick and demented humor that is simply trying to do something that no other comedy can. It's a dark and twisted comedy that is full of laughs that will leave you feeling sick and demented. 	 0
The movie is lazily directed by Charlie Stone III and is filled with cliches. I found it to be dull and not very interesting. 	 0
The dialogue is clumsy and the simpering soundtrack and editing make the movie more tedious. 	 0
This film is living in its own head too much. 	 0
Pascale Bailly's Rom-Com Provides Audrey Tautou with a Fantastic DestinyThis rom-com provides Audrey Tautou with another fantastic destiny - a spiritual quest. This is definitely a banal spiritual quest, but 	 0
P.T. Anderson understands the great power of romance and how love can help us find peace and solace in our lives that we never knew were possible. 	 1
Imagine if Henry "The Gift of the Magi" moved to the scruffy underbelly of New York's drug scene. 	 0
I don't know if frailty will turn Bill Paxton into an A-list director, but he can rest contentedly with the knowledge that he has made at least one damn fine horror movie. 	 1
Despite the large budget, the movie is such a small success on the year's radar screen that it's tempting to just go with it. 	 1
The phrase " frailty" offers a feeling of being very vulnerable. It makes you feel like you're sitting around a campfire at midnight telling scary stories to give each other the willies. 	 1
Despite modest aspirations, the occasional charms of this small town are not to be dismissed. 	 1
Though the script has a few continuity errors, an eighth-grader could have written a more credible script with the same number of errors. 	 0
It sounds like you've been down the reality drain and don't feel like you can anymore. 	 0
Staggeringly dreadful romance is an expression used to describe a story in which the characters are absolutely terrible and the plot is very implausible. 	 0
This show is a smart and compelling drama that will keep you engaged the entire way through. The writing is well done and the characters are well developed. I definitely recommend watching this show! 	 1
I don't know what this guy is thinking. He just threw a bunch of random jokes around and didn't think anything of it. It's pretty shallow humour and I don't think he's very good at scouse accents. 	 0
This anime has a lot of cool things going for it, including a great atmosphere and interesting plot. It's a great way to spend an afternoon or evening. 	 1
Deliciously slow is a very polite way of saying that someone is very slow. 	 1
The problem with the screenplay is that it's incredibly boring. 	 0
This article offers a unique perspective on the rapidly changing face of Beijing, in particular its rapidly growing commercial and financial sector. 	 1
Although the book has many talky, slow scenes, it is still an enjoyable ride. The characters are well-drawn and the plot is intriguing. 	 1
A pavlovian pleasure dish that is pure entertainment. 	 1
Jaglom's own profession is one of complete and utter failure. 	 1
The speaker's attitude is so cheerful and positive that pollyana would reach for a barf bag if she were in the same room. 	 0
I wasn't expecting much from this movie, but the uninspired scripts, acting, and direction never rose above the level of an after-school TV special. 	 0
The film is beautifully shot and scored, and its lyrical endeavour is powerful. 	 1
Pompous and garbled . 	 0
There is a lot of nothing at the core of this story. 	 0
For all its problems, the lady and the duke surprisingly manage never to grow bored. This proves that Rohmer still has a sense of his audience. 	 1
The Salton Sea has moments of inspiration, though every scrap is of the darkest variety. 	 1
The film follows the Giraldi family as they move from their small town in the Veneto to the larger city of New York in the late 1800s. The Giraldi family are fiercely proud of their Italiaan heritage, and their move 	 1
It's really unenlightening and not very entertaining to watch middle-aged and older men drink to excess, piss on trees, b.s. one another, and put on a show in drag. 	 0
In this sleep-inducing thriller, a single twist is the key to unlocking the secrets of the night. 	 0
This story is about a man who is trying to get through life by doing what he loves. However, even his boisterous energy fails to spark this leaden comedy. 	 0
This book is an interesting look at the cult of celebrity. It discusses how people develop a strong attachment to famous people and how they use their fame to advance their careers. 	 1
This comedy is about a bumbling american who is trying to find his way in a new culture. He is embarrassed and embarrassed of his mistakes and his lack of knowledge. He also has some fun trying to make friends and get to know 	 1
The protagonist constantly slips from the grasp of their maker. 	 0
The leaping story line is shaped by director Peter Kosminsky into sharp slivers and cutting impressions. It shows all the signs of rich detail condensed into a few evocative images and striking character traits. 	 1
This is a powerful and emotionally strong film that is sure to leave an impression on viewers. It is well-made and precise in its storytelling, and its message is clear. This film is sure to make a big impact on viewers, and 	 1
 	 1
This movie is really dumb and it's really fun. It's curiously adolescent and it's a lot of fun. 	 1
This article is simplistic, silly, and tedious. 	 0
We don't really care about this love story, it just seems like a waste of time. 	 0
Burr steers the film towards a quirky tone, but results in mixed results. 	 1
Olympia, Wash. is a beautiful town in Washington state that has been abandoned by its filmmakers. Anne de Marcken and Marilyn Freeman decided to take their project there, and it has turned out to be a great decision. Their 	 1
This bike flick is sadistic in nature and would have made Vittorio de Sica proud. It features a group of riders who are torturing a victim on a bike, with some even using their skills to harm the victim more. 	 1
When I was a kid, I felt like I was in a dark place. All the other kids were doing what they wanted and I was just stuck here. But I found a way to lighten up the mood by offering laughs and insights 	 1
This film is about explosions and death, and spies. It seems safe as a children's film. 	 0
It's up to -lrb- watts -rrb- to lend credibility to this strange scenario. Her presence succeeds in making us believe it. 	 1
This film is special because it can take a contained family conflict and put it into a much larger historical context. By doing this, it allows the viewer to see the film in a new light. 	 1
In some cases, the mother deer dies. 	 0
A satire is a well-formed and solid piece of writing. It is funny, accurate, and generally enjoyable to read. 	 1
The film is small in scope, but perfectly formed. 	 1
Not very fresh. 	 0
People who would automatically bypass a hip-hop documentary should give it a second look. 	 1
This sample of puerile rubbish is just a pile of tired cliche's and recycled memes. It's devoid of anything resembling humor, and it's just a waste of time. 	 0
The novel is plagued by cliché and mannered dialogue, while its moral amorality is lacking. 	 0
Using a stock plot, a movie can provide an enjoyable experience by injecting a little freshness into proceedings. For example, if a movie is about a young man who injects just enough freshness into the proceedings to provide an enjoyable 100 minutes 	 1
Old-fashioned but thoroughly satisfying entertainment is what I want. 	 1
They just have problems, which are neither original nor are presented in a convincing way. 	 0
The martial arts and gunplay in this movie are very mindless and unenlightening. There is very little excitement or plot to this movie. 	 0
This is a harrowing look at damaged people and how families can offer either despair or consolation. It examines how family members can offer comfort and hope to their damaged loved ones. 	 1
With Mr. Twohy emerging into the mainstream, his promise remains unimpaired. 	 1
I think it was Plato who said, "I think, therefore I know better than to rush to the theatre for this one." 	 0
The film's deliberateness and dry absurdity eventually becomes too heavy for the plot, making it difficult to follow. 	 0
Is Barry Sonnenfeld doing a homage to himself with his latest film, "Ender's Game"? It seems a bit early in his career for him to do something like that, considering how well-known he is in the film world 	 0
This movie is quite strange and not very scary. It's kind of a jokey comedy with a little bit of horror. 	 0
The author convincingly brings documentary-like credibility to the horrors of the killing field and the barbarism of ` ethnic cleansing .' 	 1
The novel is constantly inventive and intelligent, and it's sickeningly savage. 	 1
White people are just one-dimensional buffoons who get him a few laughs but nothing else. 	 0
 traveller might not go anywhere new or arrive anyplace special, but it's certainly an honest attempt to get at something. 	 1
 	 1
From the moment she saw him, she could tell he was different. He was older, more experienced, and his eyes held a darkness that made her feel vulnerable. She felt like she needed to protect him, but she couldn't. He 	 1
This film is a waste of time. It doesn't tell you anything interesting about the Chelsea Hotel. In fact, the only thing that this film has going for it is that the people in it are pretentious and talented. 	 0
The book tended to get bogged down by an overly sillified plot and stop-and-start pacing. 	 0
The last kiss is very easy to integrate and contains a lot of laughter. 	 1
This film is ABOUT relationships, both sexual and familial. It is a look at what happens when two people care for each other and try to make the best of their situation. 	 1
Somebody often looks like an episode of the TV show Blind Date, only less technically proficient and without the pop-up comments. 	 0
The first word is funnier. The second word is pretty bad. 	 0
I really appreciate her ability to toe the line between cheese and earnestness remarkably well. Everything is delivered with such conviction that it's hard not to be carried away by her work. 	 1
I don't know what you're trying to say. 	 0
Eight legged freaks is a summer diversion that is entertaining because it is a post-camp comprehension of what made old-time b movies good-bad. The filmmakers believe that good old-time b movies are entertaining because they are a 	 1
" exiting the theater won't be a problem because you'll be talking about the film once you're out. 	 1
The rules of attraction seem to get us drunk on the party favors, forgetting that we are there to have fun. The moralizing attempts at making us feel better only make us feel worse, and we are better off just leaving. 	 0
His work with actors is particularly impressive. 	 1
The narrator's account of the life of a young woman named Sarah begins with the day she was born. She is a healthy and happy baby, but as she grows older, Sarah begins to experience strange and inexplicable events. One day, she 	 1
The video's opening is laughable and its last frames are really silly. 	 0
One of those films that started out well but then just didn't hold up. 	 0
When you find yourself rooting for the monsters in a horror movie, you know that the movie is in trouble. 	 0
This movie is compelling because it is a gut-clutching piece of advocacy cinema that explores the awful complications of one terrifying day. The movie is also well-made and well- woven together, making it a very enjoyable watch. 	 1
I'm not sure what you mean by wishy-washy. 	 0
It's clear the filmmakers have a lot of motive, but their actions still feel counterproductive. 	 0
An intelligent person is not necessarily an admirable storyteller. 	 0
The book is full of strange moves and moralizing that makes it difficult to understand what it is trying to say. At times it seems like it's trying to preach to the converted, and it comes across as preachy and sermon-like 	 0
This is a movie that is quirky and a little strange, but it is a must for those who like French films. 	 1
I find it frustrating when my son becomes an exercise in trying to predict when a preordained `` big moment '' will occur. For example, his latest project is to predict that his soon-to-be wife will fall in love with 	 0
The mood in this film is intense and there is a sense of realism to it. The tone is also extremely believable and it feels like you are right there with the characters. This film has an incredible storyline and it is well-made. 	 1
A muddled mess of a movie. I can't even make out what's happening, and it's all so confusing. Plus, the acting is terrible and the plot is a mess. 	 0
The author seems to be enjoying the contrast between the patently mundane details of the protagonist's life and the more outlandish and exciting aspects of their sex life. This can be seen in the way the author peppers the text with small, quirky details 	 1
 I didn't care what they wanted, and I didn't understand why they were here. 	 0
1. adj. (1) below the level of true or real knowledge or understanding; (2) without depth or seriousness; (3) involving little or no substance; (4) unworthy of or unimportant; (5) lightly 	 0
This book is a work of extraordinary journalism, but it is also a work of deft and subtle poetry. Its insights and observations are stunning, but it is also powerful and thought-provoking. 	 1
But toback'sderanged immediacy makes it seem fresh again. 	 1
All three of the women in this movie deliver amazing performances. They are all fantastic actresses and it is really impressive to see them all in the same movie. 	 1
Koury's revelations about the teenager's resentment and retaliation are incredibly revealing. They show that the teenager is uncomfortable with his class and feels that he has to retaliate in order to show that he is a good person. This demonstrates his class 	 1
The Off the Hook movie was very long and not well-acted, but credit writer-producer-director Adam Watstein with finishing it at all. 	 0
There is a subversive element to this disney cartoon that provides unexpected fizzability. 	 1
In the era of big stars and high production values, narc stands out defiantly as a refreshing change of pace. Its daring and verve are refreshing, and it outpaces its contemporaries with a refreshing new approach. 	 1
It's not freaky Friday. 	 0
This picture is essentially an awkward version of the lightweight female empowerment picture we've been watching for decades. It's not empowering, and it's not really that good of a picture. 	 0
The novel is bolstered by an amazing voice cast -lrb- excepting love hewitt -rrb- and an interesting racial tension. The storyline is also one that I haven't encountered since Pete's dragon. 	 1
While the now 72-year-old Robert Evans has been slowed down by a stroke, he has at least one more story to tell. His own. 	 1
This is one terrible movie. 	 0
Maggie Smith is one of the funniest members of the YA group with her crass verbal deportment and her need for gas. She will absolutely crack you up with her crass comments and then gasp for breath, proving that 	 1
 	 1
In this movie, the lead character borrows from other movies in the most ordinary and obvious fashion. For example, in the film's opening scene, we see the lead character driving in a car with a license plate that reads "BOR 	 0
I wasn't really into it. 	 0
The story is kind of boring and it's not really that interesting. 	 0
This boat doesn't have a captain, or someone who is in charge. 	 0
The battle between the orc and uruk-hai was absolutely spectacular in every respect. Even if you don't know orc from orc, you would be able to see the difference in strength and size between these two creatures. 	 1
The film is less about the individual and more about the general. It follows the fortunes of a RAF bomber squadron during the war, and the larger-scale effects it had on the war as a whole. 	 1
You'll likely prefer to keep watching the TV series, even though it's 2018. 	 1
 . . a work of art that is both charming and infuriating . . . a film that makes you want to see it again and again '.This film is both flawed and brilliant in equal measure. It's a work of art that is 	 1
The book is leaden and predictable, and laughter is lacking. 	 0
The play seems to be more acidic than the movie. 	 0
The film is creepy and has an odd effect on the viewer. 	 1
This is an amazing and educational documentary about one fantastic and educational project. 	 1
 	 1
This film is very funny and touching. The acting is excellent, and the film's plot is interesting. This is a must-watch for anyone who enjoys a good film. 	 1
He allows his cast members to have a say in the story and dialogue. 	 1
The film could have been more entertaining had it been more cohesive. There are a few strong moments, but overall the film is very incoherent. 	 0
Cho continues her exploration of the outer limits of raunch with considerable brio. 	 1
The story doesn't feel as strong as it could have. Kapur gives us choppy, episodic storytelling that undermines the emotional power of the story. 	 0
I love the robust middle of this picture. It looks so natural and strong. 	 1
The new Star Wars installment has not escaped the rut dug by the last one. The CGI-generated effects in the movie have been quite muddy and unimpressive. 	 0
It's a diversion enough hour-and-a-half for the family audience. 	 1
The scent of vanilla and tobacco is intoxicating. 	 1
This film is a sharp satire of desperation and cinematic deception. It is full of fun and laughter, and it is sure to please movie fans of all types. 	 1
I still like the song, better judgment be damned. 	 1
This film is lackluster on many levels. While the scenery is beautiful, it's not what makes this film enjoyable. The acting is poor, and there is not a lot of mythology or humor to make the film more appealing. 	 1
With an expressive face reminiscent of gong li and a vivid personality like Zhang Ziyi's, Dong stakes out the emotional heart of happy. He is passionate and passionate about life, and he is always up for a good time. His 	 1
Steve Oedekerk is not a woody allen. 	 0
George Lucas returns to the screen as a visionary with a tale full of nuance and character dimension. This is a film that takes its time to develop its characters and plot, making for a more enjoyable experience. Lucas brings his usual wit and humor 	 1
The pandora's box of special effects that run the gamut from cheesy to cheesier to cheesiest is unleashed on the high-tech space station when the primitive murderer is put inside it. The murderer'sziej kolorowy 	 0
With all of the cheesiest monsters on this side of a horror spoof, it's more likely to induce sleep than fright. 	 0
Though Tom's film starts spookily enough, it soon takes an abrupt turn into sentimentality and laughable contrivance. 	 0
.The film is about a group of male swingers in the early 1960s who spend their weekends in the playboy era. 	 1
He clearly hoping to keep the viewers attention with quick editing and lots of pyrotechnics. 	 0
One of the most depressing movie-going experiences I can think of is to sit through about 90 minutes of a so-called "comedy" and not laugh once. 	 0
Except it's much, much better. 	 1
 	 1
The movie is about people who are not interesting, and how they try to find interesting subjects to watch. 	 1
There's no reason to feel bad about this movie. It was made by someone who obviously knows nothing about crime, so it must be pretty dang stupid. 	 0
The cast for Jason Patric and Ray Liotta in the new movie "The Wolf of Wall Street" is splendidly cast. They both have perfect chemistry and add a lot of life to the film. 	 1
The mix of trial movie, escape movie, and unexpected fable in this film never feels draggy. The film is compelling from start to finish and never feels too slow or too fast. 	 1
The lyrics of this song are incredibly insightful and delicately performed. The lyrics tell the story of a man who is struggling with his mental health and his relationship with his wife. The song is incredibly powerful and has a great message. 	 1
Shyamalan should stop trying to please his mother. She's always been too strict and he's not used to it. 	 0
Kung Pow is the realization of his childhood dream to become a martial arts master. He proves that sometimes the dreams of youth can be realized by taking on challenges and achieving success. 	 0
The film is generally tame by PG-13 standards, with very little graphic violence taking place on-screen and sexuality being toned down. However, there are a few too many sexual scenes for my liking, which may not be everyone's 	 0
The directing and story are not well integrated together. There are some flaws that have to be laid squarely on Taylor's doorstep. 	 0
The movie's thesis is that elegant technology for the masses can make everyday life more interesting and enjoyable. Surprisingly, this is true. For example, using a phone app to order a taxi is a much easier and more efficient way to get around 	 1
The person is a big liar and it's no lie. 	 1
The movie is extremely strange and does not make a lot of sense. It seems that heaven is deeply concerned with morality, but it refuses to spell things out for viewers. It's a gorgeously strange movie that I would definitely recommend to anyone 	 1
You will cry for your money back if you do not receive what you were promised. 	 0
This content is disappointing because it is very similar to other content that is available on the web. 	 0
This book is about how different groups of people think and behave, and how they interact with each other. It is also about how the way we think about power and social mobility affects our lives. 	 1
I really loved the look of this film. It had a lot of detail and it looked great. 	 1
This little film seems like it was made in a hurry and without much care for technique or design. It's also quite crude in terms of its animation. 	 0
Another boorish movie from the fraternity party school of screenwriting. 	 0
The movie has its faults, but it is a kind, unapologetic, sweetheart of a movie. And Mandy Moore leaves a positive impression. 	 1
This book is full of mixed realism and magic realism. It's hard to follow what's happening because it's all mixed together. 	 0
The code talkers received a hollow tribute, as they were given nothing in return for their hard work. 	 0
This 20th anniversary edition of Spielberg's retrospective film, "E.T.," is his most personal work yet. It features newly restored footage of the original movie, as well as new interviews and other materials that explore the film's creation and 	 1
A party like no other! With all the fun and excitement you could hope for, this is the night you want to be a part of. With all the energy and excitement, it feels like you're always in the room - and that 	 1
What you expect is just what you get, assuming that the bar of expectations has not been raised above sixth-grade height. 	 0
The campy results make mel brooks look like a borscht belt schtick. 	 1
An entertainment that is so in love with its inflated mythology that it has become nothing more than a glorified children's storybook. The storytellers have no interest in creating believable characters or compelling plots, and instead focus only on flashy effects 	 0
The first story is about a couple who are married for 30 years, but they never really get along. The second story is about a woman who is married to a man who is also married to another woman. They all live separate lives and 	 0
When watching this film, it's difficult to feel any real connection to the characters. The characters are aloof and without any real raw emotion which is fatal for a film that relies on personal relationships. 	 0
While Parker and co-writer Catherine Di Napoli are faithful to Melville's plotline, they and a fully engaged supporting cast have made the old boy's characters more quick-witted than any English lit major would have thought possible. 	 1
The aaa of action is intense and rated eee for excitement. 	 1
It's all surface tricks. 	 0
Comedian Dan Aykroyd knows how to deliver on a no-frills ride. His subjects are always funny and his delivery is always on point. His audience will have a lot of fun on his show. 	 1
It was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo. 	 1
It's virtually impossible to enjoy any of these despicable characters. 	 0
The crowd-pleasing factor of this book is undeniable. The laughter is contagious and the story flows smoothly. Whether you're looking for a light read or a weekend getaway book, this one is sure to please. 	 1
Scott delivers a terrific performance as a lothario in this fascinating portrait of a modern man. He convincingly portrays the character's need for control and dominance, and his willingness to take whatever measures necessary to maintain his grip on power. 	 1
In replacing John Carpenter's stylish tracking shots, handheld Blair Witch video-cam footage does not look as good. 	 0
The film delivers on its promise to tell the story of young men who take to the internet to find success. The boys are resourceful and determined, and the film follows their journey as they learn about the world and their place in it. 	 1
It goes easy on the dichotomy that -lrb- Jaglom -rrb- pursued with such determined enervating determination in Venice. 	 1
A fake street drama tells you things instead of showing you the real events. 	 0
There is a lot of laughter here because people are inadvertently making fun of themselves. 	 0
The story is predictable and the jokes are typical sandler fare. The romance with Ryder is puzzling. 	 0
Mark Pellington's latest pop thriller is as over-the-top and over-the-top in its excitement as it is spooky and subtly in love with myth. The result is a wild ride that's sure to keep you 	 1
No matter how hard you try, you can't seem to make your story seem strong. 	 0
I'm going to be amazed again when I see what's going on. 	 1
The family is really struggling and it's really down to the intra-family rivalry between the parents and the children. There's no clear plot line or explanation for why the family is struggling, and the whole subplot feels like it's just 	 0
The film is poorly directed and feels clumsily paced. 	 0
The article is very troubling and powerful. 	 1
 cassavetes thinks he's making a difference with his cause, but all he's done is reduce everything he touches to a shrill, didactic cartoon. 	 0
The dragonfly lives on crossing-over mumbo jumbo, manipulative sentimentality, and sappy dialogue. 	 0
This drama is truly moving and wise. It is unsentimental, and does not put its own feelings front and center. This makes the story much more enjoyable to watch. 	 1
Amy and Matt have a fake relationship, but the film works in spite of it. 	 1
There's no wrong with formula filmmaking if the film is well-crafted, but I don't think it's the best option here. 	 1
Nohe's documentary about the event is sympathetic without being gullible. He is aware of the silliness, but also captures moments of spontaneous creativity and authentic co-operative interaction. 	 1
The magic of stand-up comedy has diminished in recent years, according to some. 	 0
A pastry is a type of food that is made from flour, sugar, eggs, butter, and other ingredients. 	 1
A sexy, surprising romance between two hot, amazing people. Kim and idemoto are a stunning pair and their scenes brim with sexual possibility and emotional danger. They make a gorgeous pair and I can't wait to see what the future holds 	 1
There are few films that can be as simultaneously funny, offbeat, and heartwarming as ``Elling,'' but the film manages to do all three quite well. This makes it one of the year's most enjoyable releases. 	 1
This show seems like it was made in a bygone era. It's corny, cheesy and just plain old boring. 	 0
This movie is about a girl named Jessica who meets a girl named Jessa. They start out as friends, but quickly become more than that. They kiss, date, and have a lot of fun. This is a quirky, charming movie 	 1
The phrase "it's like a drive-by" is used to describe how someone whose thoughts or words are focused on a particular person or thing, without taking any notice of other people or things, seems to be ignoring or overlooking them. 	 0
It's sweet because it is delicious. 	 1
The worst movie of the year is definitely "The Dark Knight". This movie is terrible and I absolutely hated it. 	 0
Evelyn comes from the heart, and her performance is beautiful. 	 1
 Though the film is well-intentioned, one could rent the original and get the same story and parable without the advertising. 	 1
-lrb- woo 's -rrb- is the most resonant film since the killer . 	 1
The movie is very intelligent in every respectsave for its plot which is just too boring and obvious. 	 0
This mistaken-identity picture is so referential to film culture that the final product is a ghost. 	 0
This film is strange and beautiful in a unique way. It is a unique view into a world that few ever experience. 	 1
Even though Madonna and her friend Rachele have managed to find success in their own right, they remain struggling to find success as a team. Although they share a share of the blame for their failures, they remain frustratingly unyielding 	 0
The result of this project is ironically just another example of how Hollywood's overall dysfunction is emblematic of why the entertainment industry is in such a state of decline. 	 0
The catch with these characters is that they are stuck with a script that prevents them from firing on all cylinders. This means that they are not able to quite express themselves fully, and often find themselves struggling to come up with effective plans. 	 0
This film could have been much better if it had been made with more care. It feels like it was made on a shoestring budget and it shows. 	 0
This show has a lot of realistic human behavior, and it's complex. 	 0
This week's episode of Behind the Music was as Insightful and Original as last week's episode of "Behind the Music." The show explored the different aspects of music, from the simple joys and sorrows of melody to the complex and 	 0
This documentary is so interesting and hilarious that it's hard to put it down. It's like watching a party full of friends - each one having their own unique and hilarious conversation. The laughs keep coming until the end, and I can't 	 1
This story continues to be silly and not as scary as it seems at first. 	 0
Most viewers would have wished there had been more of the "queen" and less of the "damned." 	 0
This quote presupposes that the speaker has a talent for something, and that this talent can be put to use in the service of others. It also assumes that the speaker knows what they are doing, and that the service they are providing is 	 1
The film is well worthwhile if you enjoy the skill of binoche. 	 1
The film is powerful because it takes its time developing its characters and plot. The attention to detail is what makes the film so special. 	 1
This motion picture is a brilliant creation by Steers. His acting is excellent and his story is engaging. The movie is a great success and we are sure that everyone who sees it will enjoy it. 	 1
The film has a way of seeping into your consciousness with lingering questions about what the film is really getting at. 	 1
The lead performances in this film allow us to forget most of its problems. 	 1
The pleasure of reading my lips is like seeing a string of perfect black pearls clicking together to form a string. It's very satisfying to see the pearls form and form a string. 	 1
Insanity usually loses points when it capitulates to a formulaic, shoot-em-up scene at the end of a scene. For example, when a character is shot and killed, the scene may be quick and without much emotion 	 0
This would-be James Bond is one big, dumb action movie. 	 0
When it comes to Hollywood vs. Woo, it seems like Woo's a pushover. 	 0
The film is based on a true story, but the filmmakers have made every effort to disguise it as an unimaginative screenwriter's invention. 	 0
The characters in this story are sacrifice for the sake of spectacle. They are not really people, and their lives do not really matter. They are only used for the purpose of providing entertainment. 	 0
At first, it seemed like the person you were talking to was just a dumbass. But after some more questioning, it turns out that this person is actually quite clever and diabolical. 	 1
It sounds like listening to a four-year-old with a taste for exaggeration would be less charming than listening to a person who is significantly less charming. 	 0
This book is a beautiful example of craftsmanship. It tells a sweet, charming tale of intergalactic friendship. 	 1
The dialogue is crude and the plot is slow. 	 0
I have been there before, so I know what to expect. 	 0
In this translation, the author seems to be saying that the movie was a waste of time, in which the goofy premise is the main issue. 	 0
The party was terrific and I was really sweaty-palmed fun. 	 1
Despite having a few amusing quirks, this soccer import is largely forgettable. 	 0
Cuaron repeats the tired tropes of his films, undercutting the joie de vivre even as he creates it. This makes the movie feel somber, placing the good-time shenanigans in a welcome perspective. 	 1
For all its brooding quality, Ash Wednesday is suspenseful and ultimately unpredictable. With a sterling ensemble cast, this film is a must-watch. 	 1
This movie musical is absolutely amazing! The choreography, acting, and direction all mesh together perfectly to create a truly amazing experience. It's definitely worth watching! 	 1
The story of the queen's men is allegedly more hilarious and deftly enacted than what has been cobbled together onscreen. 	 0
You could hate it for the same reasons that I do. 	 0
When the students at high school get a chance to talk to the popular girl, they all want to tell her all about their love for her. But one by one, they all realize that the girl is in a different relationship. Some of 	 1
I'm not sure if waydowntown is really that important or not, but it provides a nice change of pace in collision with the hot Oscar season currently underway. 	 1
When God created the world, He knew that it would be full of frailty and Error. So, He designed the Garden of Eden to be a place where humans could be corrected and saved. But, as it turns out, humans are 	 1
Thanks to the château's balance of whimsy and narrative discipline, almost every relationship and personality in the film yields surprises. This creates an often humorous and entertaining film, which is perfect for those who enjoy a little bit of unpredict 	 1
Gahan captures the feeling of being in a college dorm room, where the light is often flickering and the atmosphere is a little bit creepy. This detail makes the coda of the story especially disappointing. 	 0
Julie Davis is the Kathie Lee Gifford of film directors - sadly proving once again that ego does not always go hand in hand with talent. Davis is a self-promoting, attention-seeking star who is always looking to 	 0
In The Affable Maid in Manhattan, Jennifer Lopez's most aggressive and most sincere attempt to take movies by storm, the diva shrewdly surrounds herself with a company of strictly a-list players. 	 1
The six musical numbers are elegantly produced and expressively performed. The key plot moments are crystallized into minutely detailed wonders of dreamlike ecstasy. 	 1
This journey into the depths of mental illness is not easily dismissed or forgotten. It's dark and unyielding, and it's a journey that will not be easily forgotten. 	 1
I'm not sure what this person means by "something significant to me." They may be convinced that they have something significant to say, but they're not talking to me in a way that appeals to me. 	 0
This movie was shot beautifully but it is very dull and deep. 	 0
A stale scenario is a scenario in which no progress has been made since the last time it was talked about. 	 0
This film is very well done, and in a class with Spike Lee's masterful Do the Right Thing. 	 1
In addition to having one of the worst titles in recent cinematic history, Ballistic: Ecks vs. Sever also features terrible dialogue, banal plot, and superficial characters. The car chase is also conveniently hole-ridden and without much excitement. 	 0
I don't understand this person. They're always making up things and talking in circles. 	 0
It would have been better if the treatment had been a simpler, leaner approach. After all, being about nothing is sometimes funnier than being about something. 	 0
I really enjoyed the plot of this book. It felt like every other totalitarian tale, and it was forgivable because the plot was so delightful. 	 1
Just another episode of smackdown! 	 0
This movie has a lot of charm, but there's something creepy about it. It's like some kind of horror movie where the characters are all old-fashioned values and the story is about putting them under the microscope. It's not really 	 1
Kirshner and Monroe seem to be in a competition to see who can out-bad-act the other. Kirshner is trying to out-act Monroe, while Monroe is trying to out-act Kirshner. 	 0
This movie is not for you if you have a cases of masochism or if you have an hour and a half to blow. 	 0
It is pretentious in a way that verge on the amateurish. 	 0
This Teenage Mutant Ninja Turtles remake is so slow and plodding that it feels like you can smell the grease on the plot twists. 	 0
It's a bit drab. 	 0
This comedy is wonderfully unpredictable, and pulls at your heart in ways that transcend gender labels. It's a delightfully entertaining read that you'll never forget. 	 1
What is striking about Jolie's performance is that she never lets her character become a caricature. For example, when she is interviewing for the role of theAurora, she demonstrates great restraint in her responses to questions about her character, 	 1
I think that love in its purest form is amazing. I haven't found anything that compares to it in all of his previous works. 	 0
I've never bought from telemarketers, but I recently bought this movie. 	 1
The author recalls how certain landmark moments in the 1960s were woven together handsomely, recalling milestones from a time when people were more carefree and there were more opportunities to explore. 	 1
